CHEIE,COD_SMIS,TITLU_PROIECT,NUME_BENEFICIAR,NUMAR_AUTORIZARE,DATA_DEPUNERE_CERERE,VALOARE_ELIGIBILA_CERUTA,DATA_AUTORIZATA,VALOARE_AUTORIZATA,DATA_ULTIMEI_PLATI,VALOARE_RAMBURSATA,MOTIV_INTIRZIERE,COD_BENEFICIAR,COD_PO,COD_AP,COD_DMI,COD_OPER,REGIUNEA_BENEFICIARULUI,JUDETUL_BENEFICIARULUI,LOCALITATEA_BENEFICIARULUI,REIMBURS_OP_LIST
33714\2,"33,714","CRESPO - CALIFICARE, RECALIFICARE, EDUCATIE, STUDII PENTRU OAMENI",ASOCIATIA ZAMOLXE,2,12/28/2011 00:00:00,,,,,,,"11,876",4,2,2.3,***,SUD-VEST OLTENIA,OLT,MUNICIPIUL SLATINA,
15968\3,"15,968",Reabilitarea Ambulatoriului Spitalului Municipal Orsova,Consiliul Local al Municipiului Orsova,3,,,,,,,,"1,544",1,3,3.1,2,SUD-VEST OLTENIA,MEHEDINTI,MUNICIPIUL ORSOVA,
19611\7,"19,611","Modernizarea din punct de vedere arhitectural si peisagistic a Parcului de agrement, din orasul Bragadiru",Orasul Bragadiru,7,10/25/2013 00:00:00,,,,,,,"7,408",1,1,1.1,1,BUCURESTI - ILFOV,ILFOV,ORAS BRAGADIRU,
29366\2,"29,366",FESTIVALUL BORSULUI DE PESTE AL DELTEI DUNARII,ASOCIATIA NATIONALA DE TURISM RURAL ECOLOGIC SI CULTURAL - ANTREC - ROMANIA - FILIALA TULCEA  ,2,,,,,,,,"7,451",1,5,5.3,2,SUD-EST,TULCEA,MUNICIPIUL TULCEA,
23160\6,"23,160",Imbunatatirea calitatii managementului si a capacitatii interne a intreprinderilor prin intermediul antreprenoriatului. - MANTREP,HUMAN CAPITAL SOLUTIONS SRL,6,03/11/2013 00:00:00,"441,580",06/28/2013 00:00:00,"441,571",,,,"8,062",4,3,3.1,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
12500\9,"12,500",APARATURA INTELIGENTA SI INFORMATIONALA PENTRU MASURAREA SI MONITORIZAREA HIDRODINAMICII SEDIMENTELOR BAZATA PE NOI METODE DE MASURARE,INCD pentru Mecatronica si Tehnica Masurarii,9,09/13/2013 00:00:00,,,,,,,"1,310",3,2,1,2,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
22440\11,"22,440","Integrarea pe piata fortei de munca a grupurilor vulnerabile, prioritatea noastra!",Asociatia AS 2001 Alba Iulia,11,08/27/2013 00:00:00,"357,938",10/09/2013 00:00:00,"356,435",,,,"7,825",4,6,6.2,***,CENTRU,ALBA,MUNICIPIUL ALBA IULIA,
19672\4,"19,672","Nordul magic al Transilvaniei - promovare online si offline a obiectivelor naturale si antropice cu potential turistic major, zona nord-vest",ASOCIATIA INFOTURISM,4,08/17/2012 00:00:00,,,,,,,"7,636",1,5,5.3,2,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
4141\2,"4,141","Reteaua nationala a expertilor locali romi, mecanism de sprijin în implementarea masurilor de incluziune sociala a romilor, grup vulnerabil supus excluziunii sociale",Agentia Nationala pentru Romi,2,10/27/2010 00:00:00,"2,474,364",05/19/2011 00:00:00,"2,279,737",,,,"1,420",4,6,6.3,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
36580\8,"36,580","Constructia autostrazii Lugoj - Deva, sectorul Lugoj - Dumbrava de la km 0+000 - km 27+472 si Drumul de legatura in lungime de 11,4 km",COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA,8,11/19/2012 00:00:00,"38,127,105",04/29/2013 00:00:00,"28,595,329",,,,279,5,1,1.1,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
9561\5,"9,561",Calitate in serviciile medicale,Fundatia Romanian Children s Appeal,5,01/16/2011 00:00:00,"562,092",02/22/2012 00:00:00,"544,448",,,,"7,011",4,3,3.2,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
22579\2,"22,579","Promovarea prin activitati inovatoare a egalitatii de sanse si de gen in cadrul organizatiilor partenerilor sociali, cu accent pe institutiille de educatie",Sindicatul Liber al Lucratorilor din Invatamant si Cercetare Stiintifica Neamt,2,06/11/2012 00:00:00,,,,,,,"7,890",4,6,6.3,***,NORD-EST,NEAMT,MUNICIPIUL PIATRA-NEAMT,
33648\1,"33,648",NOI PERSPECTIVE PE PIATA MUNCII PENTRU PERSONALUL SANITAR,SINDICATUL SANITAS CONSTANTA,1,10/31/2011 00:00:00,,,,,,,"11,983",4,2,2.3,***,SUD-EST,CONSTANTA,MUNICIPIUL CONSTANTA,
43227\7,"43,227",Dezvoltarea mediului rural prin antreprenoriat si angajare,Qipa Individual Development SRL,7,07/31/2013 00:00:00,"173,738",08/14/2013 00:00:00,"172,942",,,,"12,039",4,5,5.2,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
20245\6,"20,245",ÎNV???MÂNT CONTINUU APROFUNDAT PENTRU ROMÂNIA,Centrul National de Formare Profesionala a Personalului Propriu al ANOFM,6,11/29/2012 00:00:00,"1,245,056",01/23/2013 00:00:00,"241,301",,,,"3,768",4,4,4.2,***,CENTRU,BRASOV,ORAS RÂSNOV,
16183\2,"16,183",Cresterea competitivitatii ICPE ACTEL prin certificarea principalelor familii de produse din nomenclator,ICPE ACTEL SA,2,08/23/2012 00:00:00,,,,,,,"5,962",3,1,1,2,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
26636\4,"26,636",Modernizarea si cresterea capacitatii de cercetare dezvoltare la societatea Electromures,ELECTROMURES S.A.,4,06/07/2013 00:00:00,,,,,,,"9,497",3,2,3,2,CENTRU,MURES,MUNICIPIUL TÂRGU MURES,
35174\3,"35,174",MOBILitate = Adaptare+Succes - Stimularea mobilitatii fortei de munca corelata cu dinamica pietei muncii la nivel inter - regional,AGENTIA JUDETEANA PENTRU OCUPAREA FORTEI DE MUNCA MURES,3,08/27/2012 00:00:00,"1,353,969",10/01/2012 00:00:00,"1,353,969",,,,"12,663",4,4,4.1,***,CENTRU,MURES,MUNICIPIUL TÂRGU MURES,
29963\4,"29,963",Dezvoltarea abilitatilor profesionale pentru reintegrarea somerilor in viata activa in judetul Giurgiu,"CAMERA DE COMERT, INDUSTRIE SI AGRICULTURA GIURGIU",4,01/19/2012 00:00:00,"180,795",04/30/2012 00:00:00,"178,477",,,,"9,959",4,5,5.1,***,SUD - MUNTENIA,GIURGIU,MUNICIPIUL GIURGIU,
31494\3,"31,494",Masuri complexe pentru ocupare - sanse sporite pe piata muncii MOSAIC,Fundatia Agora  ,3,12/12/2011 00:00:00,,,,,,,"2,363",4,5,5.1,***,NORD-VEST,SALAJ,MUNICIPIUL ZALAU,
32644\6,"32,644","Desfiintare constructie existenta si construire ""Centru de afaceri""",MECFLEX S.R.L.,6,,,,,,,,"11,637",1,4,4.1,1,SUD-EST,CONSTANTA,MUNICIPIUL CONSTANTA,
21857\3,"21,857",Masuri active pentru prevenirea abandonului scolar,COMUNA DUMESTI  ,3,09/26/2013 00:00:00,,,,,,,"7,627",4,2,2.2,***,NORD-EST,IASI,DUMESTI,
33652\6,"33,652",Cresterea competitivitatii economice prin calificarea angajatilor din Regiunea Sud-Vest Oltenia,STEF MANAGEMENT CONSULTING SRL,6,09/30/2013 00:00:00,,,,,,,"10,969",4,2,2.3,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
28562\3,"28,562",ACORDA-TI O SANSA!,SERVICE GUARD S.R.L.,3,05/09/2012 00:00:00,,,,,,,"10,044",4,5,5.1,***,SUD-EST,BRAILA,MUNICIPIUL BRAILA,
20251\6,"20,251","Dezvoltarea competentelor manageriale ale personalului didactic cu functii de conducere, indrumare si control din sistemul preuniversitar, in societatea cunoasterii  OSCINT2009",UNITATEA MILITARA 0418 BUCURESTI   ,6,10/31/2012 00:00:00,"1,455,713",02/01/2013 00:00:00,"1,455,713",,,,"6,523",4,1,1.1,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
34863\5,"34,863",Internship Sud -Vest Oltenia,Asociatia - Centrul de Consultanta si Management al Proiectelor Europroject,5,06/03/2013 00:00:00,,,,,,,"2,760",4,2,2.1,***,SUD-VEST OLTENIA,OLT,MUNICIPIUL SLATINA,
36621\1,"36,621","Calificarea/recalificarea a 80 angajati proprii in meseria de ""preparator produse din carne si peste"".",MATRA S.R.L.,1,10/21/2011 00:00:00,,,,,,,"11,407",4,2,2.3,***,SUD-VEST OLTENIA,OLT,ORAS SCORNICESTI,
20826\2,"20,826",STOP somajului in randul tinerilor!,Agentia Nationala pentru Ocuparea Fortei de Munca - OI POS DRU,2,10/27/2011 00:00:00,"244,236",04/30/2012 00:00:00,"244,191",,,,32,4,5,5.1,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
5557\8,"5,557",ADAPTAREA VIETII  PROFESIONALE LA CERINTELE SI NECESITATILE VIETII DE FAMILIE SI CRESTEREA  SANSELOR FEMEILOR SI A  GRUPURILOR VULNERABILE PE PIATA MUNCII,FEDERATIA SINDICALA DIN ASIGURARI SI BANCI,8,04/29/2011 00:00:00,"241,168",05/30/2011 00:00:00,"235,810",,,,"1,996",4,3,3.2,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
14825\1,"14,825","Modernizarea laboratorului de incercari si etalonari din cadrul SC TUBEX SRL prin achizitionarea de echipamente tehnologice inovative, in vederea cresterii competitivitatii produselor realizate pe pietele nationale si internationale",TUBEX SRL,1,01/17/2012 00:00:00,,,,,,clarificare,"5,376",3,1,1,2,CENTRU,MURES,DANES,
43915\6,"43,915",Investitie in capitalul uman din zona rurala a Judetului Arad pentru dezvoltarea turismului,Fundatia Amfiteatru,6,07/19/2013 00:00:00,"136,427",07/31/2013 00:00:00,"136,427",,,,"1,156",4,5,5.2,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
21359\3,"21,359",Retea colaborativa online in invatamantul superior artistic romanesc pentru compatibilitatea absolventului de design grafic si industrial pe piata muncii,Universitatea de Arte „George Enescu” Iasi,3,08/20/2012 00:00:00,"2,033,576",06/14/2013 00:00:00,"2,031,264",,,,"5,830",4,1,1.2,***,NORD-EST,IASI,MUNICIPIUL IASI,
21685\3,"21,685",Modernizarea arhitecturala si peisagistica a Parcului Drumul Taberei,PRIMARIA SECTOR 6,3,09/11/2013 00:00:00,,,,,,,"4,706",1,1,1.1,1,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
40448\1,"40,448",Cresterea competitivitatii economice a firmei SC UNIC RUCAR SRL prin achizitionarea unei linii de debitare de busteni si a unui circular de tivit cherestea,UNIC RUCAR SRL,1,03/04/2013 00:00:00,,,,,,,"12,611",3,1,1,1,SUD - MUNTENIA,ARGES,RUCAR,
9559\7,"9,559",Dezoltarea economiei sociale pentru persoanele cu dizabilitati fizice din Romania,Fundatia Motivation Romania,7,07/25/2012 00:00:00,,,,,,,"1,429",4,6,6.1,***,BUCURESTI - ILFOV,ILFOV,ORAS BRAGADIRU,
21245\7,"21,245",DEZVOLTAREA UNUI SISTEM INOVATIV DE FORMARE PROFESIONALA PENTRU CALIFICARE/RECALIFICARE IN MESERII DIN DOMENIUL AUTO,GRUPUL DE FORMARE PROFESIONALA MASTER S.R.L.,7,09/30/2013 00:00:00,,,,,,,"7,491",4,2,2.3,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
43797\9,"43,797","Masuri integrate de ocupare in sectorul turismului din zona rurala, regiunea Nord -Est",ASOCIATIA Q-PROFESSIONALS  ,9,07/22/2013 00:00:00,"162,566",08/22/2013 00:00:00,"162,566",,,,"14,045",4,5,5.2,***,NORD-EST,SUCEAVA,IPOTESTI,
24224\11,"24,224",Sprijin pentru dezvoltarea unei Autoritati de Audit la standarde europene,Curtea de Conturi a Romaniei - Autoritatea de Audit,11,09/09/2013 00:00:00,,,,,,,13,7,1,1.4,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
44913\8,"44,913",Antreprenoriat in mediul rural,ASOCIATIA CENTER FOR HEALTH RESEARCH,8,10/16/2013 00:00:00,,,,,,,"14,036",4,5,5.2,***,NORD-VEST,CLUJ,MUNICIPIUL CLUJ-NAPOCA,
37291\2,"37,291",Front de asteptare pentru desfacere/refacere convoaie la confluenta canalelor navigabile Dunare-Marea Neagra si Poarta Alba Midia Navodari,Compania Nationala Administratia Canalelor Navigabile SA Constanta,2,10/30/2012 00:00:00,"18,444",07/26/2013 00:00:00,"18,444",,,,308,5,3,3.2,***,SUD-EST,CONSTANTA,MUNICIPIUL CONSTANTA,
29021\2,"29,021",EFICIENTIZAREA PRODUCTIEI SC TE ROX PROD SRL CONSECINTA ANALIZEI DE ANSAMBLU A CAPACITATILOR DE PRODUCTIE SI A RESURSELOR EXISTENTE PRIN ACHIZITIONAREA DE ECHIPAMENTE NOI SI INSTALATII INALT TEHNOLOGIZATE,TE-ROX PROD S.R.L,2,02/06/2013 00:00:00,,,,,,,"2,502",3,1,1,1,NORD-EST,IASI,MUNICIPIUL PASCANI,
6907\5,"6,907","Reabilitarea peisagera a Parcului Pescarus si a spatiilor verzi aferente Strazii Republicii si Strazii Funicular, Oras Bocsa, Judetul Caras-Severin",Consiliul Local al Orasului Bocsa,5,09/30/2013 00:00:00,,,,,,,"3,372",1,1,1.1,1,VEST,CARAS-SEVERIN,ORAS BOCSA,
10647\3,"10,647",Un pas înainte,GRUPUL SCOLAR CONSTANTIN BRANCUSI,3,12/13/2010 00:00:00,"310,733",03/01/2011 00:00:00,"303,584",,,,"3,938",4,2,2.1,***,CENTRU,MURES,MUNICIPIUL TÂRGU MURES,
19432\1,"19,432",promovarea de servicii de asigurari,OXIGEN INSURANCE -BROKER DE ASIGURARE SRL,1,07/18/2011 00:00:00,,,,,,,"7,049",3,1,1,3,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
33266\1,"33,266"," Servicii de paza, protectie  si supraveghere, control acces la sediul AMPOSDRU","Ministerul Muncii, Familiei si Protectiei Sociale - DG AM POSDRU",1,10/01/2010 00:00:00,,,,,,,29,4,7,7.1,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
21385\5,"21,385",Promovarea antreprenoriatulului pentru cresterea gradului de ocupare in mediul rural,CAMERA DE COMERT SI INDUSTRIE CARAS SEVERIN,5,04/01/2013 00:00:00,"738,733",06/17/2013 00:00:00,"669,576",,,,"5,668",4,5,5.2,***,VEST,CARAS-SEVERIN,MUNICIPIUL RESITA,
9085\6,"9,085","Competente TIC, drumul spre succes în societatea informationala",Soft Aplicativ si Servicii SA,6,10/05/2010 00:00:00,"67,700",11/30/2011 00:00:00,"67,008",,,,"5,028",4,3,3.2,***,CENTRU,SIBIU,MUNICIPIUL SIBIU,
39585\4,"39,585",Retele Inteligente pentru Sisteme Automate Navale,REDANS SRL,4,08/31/2013 00:00:00,,,,,,,"11,847",3,2,3,1,SUD-EST,GALATI,MUNICIPIUL GALATI,
23292\10,"23,292",DEZVOLTARE ANTREPRENORIALA SI RELATIONARE IN MEDIUL DE AFACERI(D.A.R.M.A.),CAMERA DE COMERT SI INDUSTRIE,10,10/02/2013 00:00:00,"767,499",10/21/2013 00:00:00,"767,499",,,,"8,097",4,3,3.1,***,NORD-EST,BOTOSANI,MUNICIPIUL BOTOSANI,
23963\2,"23,963",Dotare tehnica in scopul cresterii capacitatii de executie a lucrarilor de constructii,A.C.I. Bistrita SA,2,05/17/2012 00:00:00,,,,,,,"8,654",3,1,1,1,NORD-VEST,BISTRITA-NASAUD,MUNICIPIUL BISTRITA,
17874\9,"17,874",Dezvoltarea si consolidarea turismului in zona de nord a vaii Topolog in localitatea Suici judetul Arges prin sprijinirea promovarii resurselor turistice,Comuna Suici,9,10/02/2013 00:00:00,,,,,,,"11,254",1,5,5.3,2,SUD - MUNTENIA,ARGES,SUICI,
21030\10,"21,030","Cresterea competitivitatii si productivitatii organizatiilor prin calificarea resurselor umane in domeniul ""Gauritor filetator""",CRIVAS CONSULT S.R.L.,10,04/11/2013 00:00:00,"1,110,074",06/28/2013 00:00:00,"1,060,600",,,,"7,395",4,2,2.3,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
24506\1,"24,506",O forta de vanzare profesionista pentru reusita in afaceri performante si competitive,Teraplast SA,1,12/29/2010 00:00:00,"5,538",04/28/2011 00:00:00,"5,538",,,,"302,060,015",4,3,3.2,***,NORD-VEST,BISTRITA-NASAUD,MUNICIPIUL BISTRITA,
43777\2,"43,777",Dezvoltarea resurselor umane in mediul rural,ASOCIATIA ASTRICO NORD-EST SAVINESTI,2,06/13/2012 00:00:00,,,,,,,"14,030",4,5,5.2,***,NORD-EST,NEAMT,SAVINESTI,
21741\3,"21,741",Program transnational de imbunatatire a stagiilor de pregatire practica a elevilor din scolile postliceale sanitare pentru facilitarea tranzitiei acestora de la scoala la viata activa,"ORDINUL ASISTENTILOR MEDICALI GENERALISTI, MOASELOR SI ASISTENTILOR MEDICALI DIN ROMANIA  ",3,10/05/2011 00:00:00,"797,030",01/13/2012 00:00:00,"794,159",,,,"7,383",4,2,2.1,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
21591\4,"21,591","Competenta, profesionalism si dimensiune europeana prin integrarea TIC în actul educational",Inspectoratul Scolar al Jude?ului Botosani,4,08/01/2013 00:00:00,,,,,,,"7,570",4,1,1.3,***,NORD-EST,BOTOSANI,MUNICIPIUL BOTOSANI,
33695\1,"33,695",Calificarea profesionala - o sansa pentru viitor,ELEN SOCIETATE DE AJUTORARE ,1,09/30/2011 00:00:00,"279,278",12/30/2012 00:00:00,"279,278",,,,"7,344",4,2,2.3,***,CENTRU,ALBA,MUNICIPIUL ALBA IULIA,
22843\1,"22,843",Tineri Antreprenori de Succes,"MInisterul Educatiei, Cercetarii si Tineretului",1,05/31/2011 00:00:00,"206,595",08/30/2011 00:00:00,"206,417",,,,715,4,3,3.1,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
8438\1,"8,438",Invata sa fii competitiv! Instruieste-te si investeste ACUM in viitorul tau!,EUROAPTITUDINI SA,1,04/29/2011 00:00:00,"304,544",07/21/2011 00:00:00,"304,538",,,,"3,512",4,3,3.2,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
4110\3,"4,110","Impreuna, pentru o societate mai buna",Agentia Nationala pentru Romi,3,04/13/2011 00:00:00,,,,,,,"1,420",4,6,6.1,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
20829\7,"20,829",ALTERNATIVE PENTRU SOMAJ ? promovarea si dezvoltarea competentelor si activitatii antreprenoriale in randul somerilor,Asociatia Pakiv Romania,7,04/16/2013 00:00:00,"2,025,751",06/03/2013 00:00:00,"2,023,370",,,,"7,332",4,5,5.1,***,CENTRU,ALBA,MUNICIPIUL ALBA IULIA,
38648\1,"38,648",Modernizarea SC ELECTRO ALFA CM SRL in vederea cresterii competitivitatii si imbunatatirii potentialului pe piata,ELECTRO ALFA CM S.R.L.,1,10/03/2013 00:00:00,,,,,,,"10,809",3,1,1,1,NORD-EST,BOTOSANI,MUNICIPIUL BOTOSANI,
42886\2,"42,886",Promovarea antreprenoriatulului pentru cresterea gradului de ocupare in mediul rural,ACADEMIA ROMANA FILIALA TIMISOARA,2,10/30/2012 00:00:00,"318,388",01/31/2013 00:00:00,"264,074",,,,"13,687",4,5,5.2,***,VEST,TIMIS,MUNICIPIUL TIMISOARA,
37246\5,"37,246",Sprijin pentru achizitia de servicii diverse,Autoritatea Nationala pentru Cercetare Stiintifica - DG Organism Intermediar pentru Cercetare,5,11/28/2012 00:00:00,,,,,,,26,3,5,1,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
28213\10,"28,213",Modernizare retea stradala la nivelul Municipiului Tg. Mures - transa I,Municipiul Targu Mures,10,09/27/2013 00:00:00,,,,,,,147,1,1,1.1,1,CENTRU,MURES,MUNICIPIUL TÂRGU MURES,
37671\6,"37,671",Califica-te pentru viitor,Development Training Consulting SRL,6,03/06/2013 00:00:00,"239,004",04/24/2013 00:00:00,"238,862",,,,"10,972",4,2,2.3,***,NORD-EST,IASI,MUNICIPIUL IASI,
9575\8,"9,575",Progrm International de Training in Dermato-Cosmetologie pentru medici romani,Spitalul Clinic Colentina,8,09/27/2013 00:00:00,"3,357,414",10/17/2013 00:00:00,"2,892,839",,,,"1,328",4,3,3.2,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
21881\3,"21,881",Promovarea Responsabilitatii Sociale a Intreprinderilor (RSI) in industria cimentului,Federatia Sindicatelor Cimentistilor din Romania,3,02/06/2012 00:00:00,"1,034,463",12/31/2012 00:00:00,"951,397",,,,"7,632",4,3,3.3,***,SUD - MUNTENIA,DÂMBOVITA,ORAS FIENI,
43335\8,"43,335",Centru de dezvoltare a resurselor umane din mediui rural din judetul Timis (CEDRU Timis),PSIHO PROFIL,8,07/15/2013 00:00:00,"377,436",08/13/2013 00:00:00,"376,350",,,,"5,399",4,5,5.2,***,VEST,TIMIS,MUNICIPIUL TIMISOARA,
22265\5,"22,265",INVESTITORI IN OAMENI - Parteneriat transnational pentru cresterea interesului angajatorilor in dezvoltarea resurselor umane si pentru cresterea responsabilitatii sociale a intreprinderilor,Fundatia Post Privatizare,5,02/17/2012 00:00:00,"1,707,606",02/17/2012 00:00:00,"1,656,125",,,,"7,780",4,3,3.3,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
9605\8,"9,605",Biroul pentru observarea pietei muncii si a calitatii locurilor de munca,Blocul National Sindical,8,08/09/2011 00:00:00,"452,589",11/30/2011 00:00:00,"452,035",,,,"1,453",4,3,3.3,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
33994\1,"33,994",Stagii de practica si orientare profesionala pentru o cariera de succes!,GRUP SCOLAR RADU CERNATESCU IASI,1,04/24/2012 00:00:00,"86,678",07/24/2012 00:00:00,"27,851",,,,"12,102",4,2,2.1,***,NORD-EST,IASI,MUNICIPIUL IASI,
5535\4,"5,535","FORMAREA PROFESIONALA A OPERATORILOR SI PROGRAMATORILOR PE MASINI UNELTE CU COMANDA NUMERICA (CNC), ANGAJATI IN REGIUNEA NORD-EST, IN VEDEREA DEZVOLTARII ADAPTABILITATII LA SCHIMBARILE TEHNOLOGICE DIN SECTORUL INDUSTRIAL",ASOCIATIA TEHNICA DE FORMARE PROFESIONALA TEACH ING IASI,4,02/28/2011 00:00:00,"394,834",03/31/2011 00:00:00,"365,556",,,,"1,999",4,3,3.2,***,NORD-EST,IASI,MUNICIPIUL IASI,
9653\8,"9,653",LIDERO - Noi competente sociale pentru delegatii sindicali,Confederatia Nationala Sindicala ”Cartel ALFA”,8,02/23/2012 00:00:00,"811,678",03/29/2012 00:00:00,"811,661",,,,"1,459",4,3,3.3,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
30896\4,"30,896",WORKACCES NORD-EST- Program pilot de crestere a gradului de ocupare in regiunea Nord-Est,AGENTIA JUDETEANA PENTRU OCUPAREA FORTEI DE MUNCA  NEAMT,4,11/28/2011 00:00:00,,,,,,,"9,844",4,5,5.1,***,NORD-EST,NEAMT,MUNICIPIUL PIATRA-NEAMT,
6251\3,"6,251","E-SANATATE, SERVICII MEDICALE DE CALITATE IN SPRIJINUL CETATENILOR LA SPITALUL DE PSIHIATRIE DR. GHEORGHE PREDA SIBIU",Spitalul de Psihiatrie Dr. Gheorghe Preda Sibiu,3,03/05/2012 00:00:00,,,,,,,"2,779",3,3,2,4,CENTRU,SIBIU,MUNICIPIUL SIBIU,
9755\1,"9,755","EDUCATIA TIMPURIE, PRIMUL PAS SPRE DEZVOLTARE PERSONALA ARMONIOASA, LIBERA SI COMPETENTA.",Casa Corpului Didactic Salaj,1,04/18/2011 00:00:00,"151,637",07/30/2012 00:00:00,"110,947",,,,"6,455",4,1,1.3,***,NORD-VEST,SALAJ,MUNICIPIUL ZALAU,
2564\4,"2,564",Modernizarea fluxului tehnologic si introducerea de tehnologii noi cu scopul cresterii productivitatii si a competitivitatii pe piata interna si externa a SC POPECI UTILAJ GREU SA Craiova,Popeci Utilaj Greu SA,4,12/11/2012 00:00:00,,,,,,,"302,040,034",3,1,1,1,SUD-VEST OLTENIA,DOLJ,MUNICIPIUL CRAIOVA,
44432\10,"44,432",Educatie pentru viitor,ELEN SOCIETATE DE AJUTORARE ,10,04/08/2013 00:00:00,"561,555",06/03/2013 00:00:00,"559,666",,,,"7,344",4,5,5.2,***,CENTRU,ALBA,MUNICIPIUL ALBA IULIA,
44289\6,"44,289","Program integrat de consiliere, mediere si formare profesionala in meserii din sectorul constructiilor in judetul Ilfov",B.N.C. CRIS COM S.R.L.,6,08/28/2013 00:00:00,"229,461",09/04/2013 00:00:00,"229,090",,,,"14,027",4,5,5.2,***,BUCURESTI - ILFOV,BUCURESTI,MUNICIPIUL BUCURESTI,
21739\4,"21,739","Persoanele private de libertate, in slujba protectiei mediului inconjurator, pentru cresterea competitivitatii si a atractivitatii teritoriilor",Penitenciarul de Femei Targsor,4,10/12/2011 00:00:00,,,,,,,"7,594",4,6,6.1,***,SUD - MUNTENIA,PRAHOVA,ARICESTII RAHTIVANI,
27899\4,"27,899",Cresterea capacitatii de cercetare-dezvoltare a NetIq Solutions SRL in vederea introducerii pe piata a 4 produse inovative in domeniul tehnologiei informatiei,NetIQ Solutions,4,09/19/2012 00:00:00,,,,,,,"9,616",3,2,3,1,NORD-VEST,BIHOR,MUNICIPIUL ORADEA,
23168\5,"23,168",IMPLICAREA CLERULUI SI A MEMBRILOR COMUNITATILOR PAROHIALE ORTODOXE IN DEZVOLTAREA DE PROIECTE SOCIALE LA NIVELUL MITROPOLIEI BANATULUI SI ARHIEPISCOPIEI ALBA IULIEI,Arhiepiscopia Aradului,5,03/23/2012 00:00:00,"469,223",03/29/2012 00:00:00,"469,196",,,,"3,622",4,6,6.2,***,VEST,ARAD,MUNICIPIUL ARAD,
30703\7,"30,703",Program integrat de (re)calificare si consiliere profesionala pentru somerii din Judetul Calarasi,OMNIA EXIM S.R.L.,7,04/29/2013 00:00:00,"256,546",04/29/2013 00:00:00,"256,501",,,,"9,988",4,5,5.1,***,SUD - MUNTENIA,CALARASI,MUNICIPIUL CALARASI,
4615\2,"4,615",Asigurarea calitatii programelor de studii universitare prin formarea resursei umane si orientare spre piata muncii,UNIVERSITATEA BABES-BOLYAI,2,09/30/2010 00:00:00,"218,896",01/02/2011 00:00:00,"214,458",,,,"212,080,002",4,1,1.2,***,NORD-VEST,CLUJ,MUNICIPIUL CLUJ-NAPOCA,
30895\6,"30,895","SOFT-SERVICII DE OCUPARE, FORMARE SI TRAINING",AGENTIA JUDETEANA PENTRU OCUPAREA FORTEI DE MUNCA  NEAMT,6,03/19/2012 00:00:00,"185,910",04/30/2012 00:00:00,"185,910",,,,"9,844",4,5,5.1,***,NORD-EST,NEAMT,MUNICIPIUL PIATRA-NEAMT,
